,isbn,variable,value,lr_my,author,title,pub_date,publisher,lr_top,lr_hof,debut,lr_yfav,genre,annotation,nom_lib_lr,permalink,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,hof_pd,hof_compare1,hof_compare2
1184,9781501112317,genre_1,suspense_fiction,2015/08,"Ware, Ruth","In a Dark, Dark Wood",2015-08-04 00:00:00,gallery/scout press,0.0,0.0,0.0,,Suspense/Thriller,"“Leonora Shaw is a crime writer who lives a solitary life in London until she receives an invitation to a hen party for a friend she hasn’t seen in nearly ten years. The party takes place in a remote location with spotty phone service. Are you nervous yet? We know from the opening pages that something horrible happens, but just what, and to whom, how, and why will keep readers guessing — and flipping the pages. Recommended for fans of The Girl on the Train.","Vicki Nesting, St. Charles Parish Library, Destrehan, LA",https://lccn.loc.gov/2015005077,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1185,9781476743653,genre_1,suspense_fiction,2015/07,"Hopkins, Ellen",Love Lies Beneath,2015-07-21 00:00:00,atria books,0.0,0.0,0.0,,Literary Fiction,"“An intriguing tale of sex, romance and deception. Tara is a brilliant, sexy forty-something. She’s enjoying being single until Cavin, a handsome doctor, enters her exam room. They have a hot and steamy romance but there is much, much more to this story. Ellen Hopkins commands each word on the page from her prose to verse.”","Laura Hartwig, Meriden Public Library, Meriden, CT",https://lccn.loc.gov/2016297344,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1186,9780345534187,genre_1,biographical_fiction,2015/07,"McLain, Paula",Circling the Sun,2015-07-28 00:00:00,ballantine books,0.0,0.0,0.0,2015,Historical Fiction,"“I couldn’t stop reading this fascinating portrayal of Beryl Markham, a complex and strong-willed woman who fought to make her way in the world on her terms. McLain paints a captivating portrait of Africa in the 1920s and the life of expats making their home there. Highly, highly recommended.”","Halle Eisenman, Beaufort County Library, Hilton Head, SC",https://lccn.loc.gov/2015011091,historical fiction,biographical fiction,,,,,,,0.0,0.0,0.0
1187,9780345544049,genre_1,mystery_fiction,2015/07,"Reichs, Kathy",Speaking in Bones,2015-07-21 00:00:00,bantam,0.0,0.0,0.0,,Mystery,,"Leslie Johnson, Jefferson County Public Library, Lakewood, CO",https://lccn.loc.gov/2015012541,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1188,9781476789255,genre_1,love_stories,2015/06,"Dave, Laura",Eight Hundred Grapes,2015-06-02 00:00:00,simon & schuster,1.0,0.0,0.0,,Literary Fiction,,"Joan Hipp, Florham Park Public Library, Florham Park, NJ",https://lccn.loc.gov/2014034389,domestic fiction,love stories,,,,,,,0.0,0.0,0.0
1189,9781250063694,genre_1,mystery_fiction,2015/06,"Doiron, Paul","Precipice, The",2015-06-16 00:00:00,minotaur books,0.0,0.0,0.0,,Mystery,,"Lora Bruggeman, Indian Prairie Public Library, Darien, IL",https://lccn.loc.gov/2015013520,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1190,9780553418774,genre_1,love_stories,2015/06,"George, Nina","Little Paris Bookshop, The",2015-06-23 00:00:00,crown,0.0,0.0,0.0,2015,Literary Fiction,,"Beth Mills, New Rochelle Public Library, New Rochelle, NY",https://lccn.loc.gov/2014040459,psychological fiction,love stories,,,,,,,0.0,0.0,0.0
1191,9780062290397,genre_1,fiction,2015/06,"Johansen, Erika",Invasion of the Tearling,2015-06-09 00:00:00,harper,1.0,0.0,0.0,,SF/Fantasy,,"Lucy Lockley, St. Charles City-County Library, St. Peters, MO",https://lccn.loc.gov/2016297303,fantasy fiction,fiction,,,,,,,0.0,0.0,0.0
1192,9781250028594,genre_1,mystery_fiction,2015/05,"Bolton, Sharon",Little Black Lies,2015-05-19 00:00:00,minotaur books,0.0,0.0,0.0,,Mystery,,"Elizabeth Kanouse, Denville Public Library, Denville, NJ",https://lccn.loc.gov/2015002536,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1193,9780544330146,genre_1,mystery_fiction,2015/05,"Griffiths, Elly","Ghost Fields, The",2015-05-19 00:00:00,houghton mifflin harcourt,0.0,0.0,0.0,,Mystery,,"Beth Mills, New Rochelle Public Library, New Rochelle, NY",https://lccn.loc.gov/2015296685,fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1194,9781101875896,genre_1,love_stories,2015/05,"Haruf, Kent",Our Souls at Night,2015-05-26 00:00:00,knopf,0.0,0.0,0.0,,Literary Fiction,,"Alison Kastner, Multnomah County Library, Portland, OR",https://lccn.loc.gov/2014045500,domestic fiction,love stories,,,,,,,0.0,0.0,0.0
1195,9780307700322,genre_1,domestic_fiction,2015/05,"Smiley, Jane",Early Warning,2015-04-28 00:00:00,knopf,0.0,0.0,0.0,,Literary Fiction,,"Jennifer Winberry, Hunterdon County Library, Flemington, NJ",https://lccn.loc.gov/2014041395,historical fiction,domestic fiction,,,,,,,0.0,0.0,0.0
1196,9780062190376,genre_1,fiction,2015/05,"Stephenson, Neal",Seveneves,2015-05-19 00:00:00,william morrow,0.0,0.0,0.0,,SF/Fantasy,,"Keith Hayes, Wake County Public Libraries, Cary, NC",https://lccn.loc.gov/2020302456,science fiction,fiction,,,,,,,0.0,0.0,0.0
1197,9781476717777,genre_1,domestic_fiction,2015/04,"Genova, Lisa",Inside the O'Briens,2015-04-07 00:00:00,gallery books,0.0,0.0,0.0,,Historical Fiction,"“The O’Briens are an Irish Catholic family living in Boston. Joe, the father, is a cop, and when he is diagnosed with Huntington’s, he must somehow tell his wife and four grown children and learn to live with the disease. I couldn’t put the book down for too long. Genova made me feel as if I was part of the family. I loved the way she developed her characters with style and warmth.”","Valerie Giambona, Secaucus Public Library, Secaucus, NJ",https://lccn.loc.gov/2014034832,medical fiction,domestic fiction,,,,,,,0.0,0.0,0.0
1198,9780062311115,genre_1,mystery_fiction,2015/04,"Iles, Greg","Bone Tree, The",2015-04-21 00:00:00,william morrow,0.0,0.0,0.0,,Mystery,,"Ellen Jennings, Cook Memorial Public Library, Libertyville, IL",https://lccn.loc.gov/2014042113,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1199,9780062225467,genre_1,suspense_fiction,2015/04,"McCreight, Kimberly",Where They Found Her,2015-04-14 00:00:00,harper,0.0,0.0,0.0,,Suspense/Thriller,"“Molly Sanderson is covering a feature for the Ridgedale Reader that not only stirs up her recent grief over a stillborn child, but secrets that have been kept hidden for over two decades in this northern New Jersey college town. As the stories of four different women unfold, a new piece of the puzzle is revealed. Chilling and gruesome at times, this is a novel with characters who will stay with the reader long after the final page is turned.”","Jennifer Winberry, Hunterdon County Library, Flemington, NJ",https://lccn.loc.gov/2014038003,psychological fiction,suspense fiction,mystery fiction,,,,,,0.0,0.0,0.0
1200,9781451694147,genre_1,mystery_fiction,2015/03,"Caldwell, Ian","Fifth Gospel, The",2015-03-03 00:00:00,simon & schuster,0.0,0.0,0.0,,Mystery,,"Elizabeth Kanouse, Denville Public Library, Denville, NJ",https://lccn.loc.gov/2014041909,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1201,9780316212243,genre_1,fiction,2015/03,"Carriger, Gail",Prudence,2015-03-17 00:00:00,orbit,0.0,0.0,0.0,,SF/Fantasy,,"Lisa Sprague, Enfield Public Library, Enfield, CT",https://lccn.loc.gov/2014956789,fantasy fiction,fiction,,,,,,,0.0,0.0,0.0
1202,9780062362858,genre_1,fiction,2015/03,"Crawford, Susan","Pocket Wife, The",2015-03-17 00:00:00,william morrow,0.0,0.0,1.0,,Suspense/Thriller,"“Dana is a ‘pocket wife’ because her lawyer husband barely gives her the time of day. One afternoon, she drunkenly argues with her neighbor Celia, takes a nap, then wakes to find Celia dead. Could she have murdered Celia? Dana, suffering from manic episodes, tries to solve her friend’s murder before she loses all self-control. Highly recommended for fans of Gone Girl.”","Katelyn Boyer, Fergus Falls Public Library, Fergus Falls, MN",https://lccn.loc.gov/2015460258,suspense fiction,fiction,,,,,,,0.0,0.0,0.0
1203,9781476778068,genre_1,historical_fiction,2015/03,"Rose, M. J.","Witch of Painted Sorrows, The",2015-03-17 00:00:00,atria books,0.0,0.0,0.0,,Historical Fiction,,"Marianne Colton, Lockport Public Library, Lockport, NY",https://lccn.loc.gov/2014024908,gothic fiction,historical fiction,occult fiction,,,,,,0.0,0.0,0.0
1204,9780385539043,genre_1,historical_fiction,2015/02,"Alcott, Kate","Touch of Stardust, A",2015-02-17 00:00:00,doubleday,0.0,0.0,0.0,,Historical Fiction,,"Lois Gross, Hoboken Public Library, Hoboken, NJ",https://lccn.loc.gov/2014020972,love stories,historical fiction,biographical fiction,,,,,,0.0,0.0,0.0
1205,9781250056450,genre_1,humorous_fiction,2015/02,"Flanders, Judith","Murder of Magpies, A",2015-02-24 00:00:00,minotaur books,0.0,0.0,1.0,,Mystery,"“Loved this mystery! The acerbic narrator is 40-year-old British book publishing editor Samantha, whose best author goes missing after writing a tell-all book about a famous French fashion designer who died under suspicious circumstances. Very funny, and great secondary characters as well.”","Ann-Marie Anderson, Tigard Public Library, Tigard, OR",https://lccn.loc.gov/2014034042,mystery fiction,humorous fiction,,,,,,,0.0,0.0,0.0
1206,9780062072948,genre_1,love_stories,2015/02,"Quinn, Julia","Secrets of Sir Richard Kenworthy, The",2015-01-27 00:00:00,avon,0.0,0.0,0.0,,Romance,,"Sharon Redfern, Rockville Public Library, Vernon, CT",https://lccn.loc.gov/2016658901,historical fiction,love stories,,,,,,,0.0,0.0,0.0
1207,9780062339485,genre_1,suspense_fiction,2015/02,"Reardon, Bryan",Finding Jake,2015-02-24 00:00:00,william morrow,0.0,0.0,1.0,,Literary Fiction,"“Stay-at-home dad Simon Connelly receives the call every parent dreads: there’s been a shooting at his children’s school. Through flashbacks and present-day narratives, he mines his memory for clues to what may have happened. This is a refreshing take on the well trodden “bad kid” novels, and an excellent thriller to recommend to all who liked Defending Jacob or We Need to Talk About Kevin.”","Alissa Williams, Pekin Public Library, Pekin, IL",https://lccn.loc.gov/2014044802,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1208,9780765376459,genre_1,fantasy_fiction,2015/02,"Schwab, V. E. ","Darker Shade of Magic, A",2015-02-24 00:00:00,tor books,0.0,0.0,0.0,,SF/Fantasy,,"Beth Mills, New Rochelle Public Library, New Rochelle, NY",https://lccn.loc.gov/2015004143,science fiction,fantasy fiction,,,,,,,0.0,0.0,0.0
1209,9780345539816,genre_1,dystopias,2015/01,"Brown, Pierce",Golden Son,2015-01-06 00:00:00,del rey,0.0,0.0,0.0,,SF/Fantasy,,"Nita Gill, Brookings Public Library, Brookings, SD",https://lccn.loc.gov/2014031015,science fiction,dystopias,,,,,,,0.0,0.0,0.0
1210,9781594633669,genre_1,suspense_fiction,2015/01,"Hawkins, Paula","Girl on the Train, The",2015-01-13 00:00:00,riverhead books,0.0,0.0,1.0,2015,Suspense/Thriller,"“Rachel is a washed-up thirty-something who creates a fantasy about the seemingly perfect couple she sees during her daily train ride into London. When the woman goes missing, Rachel manages to insert herself into the investigation of the woman’s disappearance. In the vein of Gone Girl, this dark psychological thriller is fast-paced and features some very unreliable narrators.”","Andrea Larson, Cook Memorial Public Library, Libertyville, IL",https://lccn.loc.gov/2014027001,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1211,9780804176378,genre_1,biographical_fiction,2015/01,"Parmar, Priya",Vanessa and Her Sister,2014-12-30 00:00:00,ballantine books,0.0,0.0,0.0,,Historical Fiction,"“Told uniquely as part diary, part epistolary novel, Parmar focuses on the relationship of Vanessa (later Bell) and Virginia (later Woolf) Stephens, one filled with unspoken jealousy and a fierceness of love that will ultimately destroy their kinship. This well-researched novel with gorgeous prose brings the characters to life with a unique perspective.”","Jennifer Winberry, Hunterdon County Library, Flemington, NJ",https://lccn.loc.gov/2014030434,historical fiction,biographical fiction,,,,,,,0.0,0.0,0.0
1212,9781616954239,genre_1,christmas_stories,2014/11,"Barron, Stephanie",Jane and the Twelve Days of Christmas,2014-10-28 00:00:00,soho crime,0.0,0.0,0.0,,Mystery,,"Kim Storbeck, Timberland Regional Library, Tumwater, WA",https://lccn.loc.gov/2014013493,regency fiction,christmas stories,mystery fiction,,,,,,0.0,0.0,0.0
1213,9780316225939,genre_1,mystery_fiction,2014/11,"Connelly, Michael","Burning Room, The",2014-11-03 00:00:00,"little, brown and company",0.0,0.0,0.0,,Mystery,,"Elizabeth Eastin, Rogers Memorial Library, Southampton, NY",https://lccn.loc.gov/2014940681,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1214,9780062068514,genre_1,fiction,2014/11,"MacLean, Sarah",Never Judge a Lady By Her Cover,2014-11-25 00:00:00,avon,0.0,0.0,0.0,,Romance,,"Emily Peros, Denver Public Library, Denver, CO",https://lccn.loc.gov/2015376556,historical fiction,fiction,love stories,,,,,,0.0,0.0,0.0
1215,9780393245622,genre_1,black_humor_(literature),2014/11,"Millet, Lydia",Mermaids in Paradise,2014-11-03 00:00:00,w.w. norton & company,0.0,0.0,0.0,,Literary Fiction,,"Amanda Monson, Bartow County Library System, Cartersville, GA",https://lccn.loc.gov/2014029797,satire,black humor (literature),,,,,,,0.0,0.0,0.0
1216,9780143126478,genre_1,war_stories,2014/11,"Moyes, Jojo","Ship of Brides, The",2014-10-28 00:00:00,penguin books,0.0,0.0,0.0,,Romance,,"Ilene Lefkowitz, Denville Public Library, Denville, NJ",https://lccn.loc.gov/2014007440,historical fiction,war stories,love stories,,,,,,0.0,0.0,0.0
1217,9780062365583,genre_1,domestic_fiction,2014/11,"Nicholls, David",Us,2014-10-28 00:00:00,harper,1.0,0.0,0.0,,Literary Fiction,,"Kimberly McGee, Lake Travis Community Library, Austin, TX",https://lccn.loc.gov/2014015360,psychological fiction,domestic fiction,,,,,,,0.0,0.0,0.0
1218,9781250057150,genre_1,ghost_stories,2014/10,"Donohue, Keith","Boy Who Drew Monsters, The",2014-10-07 00:00:00,picador,0.0,0.0,0.0,,Literary Fiction,"“Emotionally scarred by a near-drowning experience, young Jack Keenan spends all his time indoors, fanatically preoccupied with drawing strange things. While Jack’s parents chalk his drawings up to the imagination, Nick, Jack’s only friend, notices mysterious things happen whenever Jack picks up a pencil. This detailed coming-of-age tale with a twist offers unique insights into boyhood friendships and the complexities of adult relationships.”","Courtney Block, Charlestown Clark County Public Library, Charlestown, IN",https://lccn.loc.gov/2014018914,psychological fiction,ghost stories,,,,,,,0.0,0.0,0.0
1219,9780345544926,genre_1,mystery_fiction,2014/10,"Picoult, Jodi",Leaving Time,2014-10-14 00:00:00,ballantine books,0.0,0.0,0.0,,Literary Fiction,,"Kimberly McGee, Lake Travis Community Library, Austin, TX",https://lccn.loc.gov/2014023994,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1220,9780307700315,genre_1,domestic_fiction,2014/10,"Smiley, Jane",Some Luck,2014-10-07 00:00:00,knopf,0.0,0.0,0.0,,Literary Fiction,,"Laurie Van Court, Douglas County Libraries, Parker, CO",https://lccn.loc.gov/2013041010,historical fiction,domestic fiction,,,,,,,0.0,0.0,0.0
1221,9781439187036,genre_1,ghost_stories,2014/10,"Stein, Garth","Sudden Light, A",2014-09-30 00:00:00,simon & schuster,1.0,0.0,0.0,,Literary Fiction,,"Whitney Gayle, James Blackstone Memorial Library, Branford, CT",https://lccn.loc.gov/2014006886,domestic fiction,ghost stories,,,,,,,0.0,0.0,0.0
1222,9780061957956,genre_1,occult_fiction,2014/09,"Harrison, Kim","Witch With No Name, The",2014-09-09 00:00:00,harper voyager,0.0,0.0,0.0,,SF/Fantasy,,"Ilene Lefkowitz, Denville Public Library, Denville, NJ",https://lccn.loc.gov/2014007793,fantasy fiction,occult fiction,,,,,,,0.0,0.0,0.0
1223,9780385353304,genre_1,adventure_fiction,2014/09,"Mandel, Emily St. John ",Station Eleven,2014-09-09 00:00:00,knopf,0.0,0.0,0.0,2014,Literary Fiction,"“An actor playing King Lear dies onstage just before a cataclysmic event changes the future of everyone on Earth. What will be valued and what will be discarded? Will art have a place in a world that has lost so much? What will make life worth living? These are just some of the issues explored in this beautifully written dystopian novel. Recommended for fans of David Mitchell, John Scalzi and Kate Atkinson.”","Janet Lockhart, Wake County Public Libraries, Cary, NC ",https://lccn.loc.gov/2014003560,science fiction,adventure fiction,,,,,,,0.0,0.0,0.0
1224,9781476749785,genre_1,mystery_fiction,2014/08,"Cain, Chelsea",One Kick,2014-08-19 00:00:00,simon & schuster,1.0,0.0,0.0,,Suspense/Thriller,,"Elizabeth Kanouse, Denville Public Library, Denville, NJ",https://lccn.loc.gov/2013044441,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1225,9781402294457,genre_1,love_stories,2014/08,"MacAlister, Katie","Truth About Leo, The",2014-08-05 00:00:00,sourcebooks casablanca,0.0,0.0,0.0,,Romance,,"Jessica C. Williams, Westlake Porter Public Library, Westlake, OH",https://lccn.loc.gov/2015656879,historical fiction,love stories,,,,,,,0.0,0.0,0.0
1226,9780062106070,genre_1,love_stories,2014/08,"Phillips, Susan Elizabeth",Heroes are my Weakness,2014-08-26 00:00:00,william morrow,0.0,0.0,0.0,,Romance,,"Donna Matturri, Pickerington Public Library, Pickerington, OH",https://lccn.loc.gov/2014007547,domestic fiction,love stories,,,,,,,0.0,0.0,0.0
1227,9780765375865,genre_1,horror_fiction,2014/08,"Scalzi, John",Lock In,2014-08-26 00:00:00,tor books,0.0,0.0,0.0,,SF/Fantasy,,"Jane Jorgenson, Madison Public Library, Madison, WI",https://lccn.loc.gov/2014015247,science fiction,horror fiction,,,,,,,0.0,0.0,0.0
1228,9780062237194,genre_1,mystery_fiction,2014/08,"Todd, Charles","Unwilling Accomplice, An",2014-08-12 00:00:00,william morrow,0.0,0.0,0.0,,Mystery,,"Monicah Fratena, La Porte County Public Library, La Porte, IN",https://lccn.loc.gov/2014947914,historical fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1229,9780393243024,genre_1,mystery_fiction,2014/07,"Bouman, Tom",Dry Bones in the Valley,2014-07-07 00:00:00,w.w. norton & company,0.0,0.0,1.0,,Mystery,,"Jennifer Winberry, Hunterdon County Library, Flemington, NJ",https://lccn.loc.gov/2014002224,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
